trip_distance,elevation_change,traffic_delay,battery_consumption,estimated_range
484.9443907434565,-60.48881886430435,2429.739360918272,98.43433668474616,492.65775244321395
388.6907475637517,61.03487947207535,1380.619854469846,82.94051488825667,468.63797275363356
470.0519760742736,-62.84460906025844,2711.30178419732,96.88916786241424,485.1439912682114
447.9395384616862,-83.00674202210672,1229.54301935505,86.64946286927672,516.9559321302061
300.96048951148714,-12.750794728568522,1574.8022527304026,62.87085337328,478.69636463276447
461.3277463364428,31.661487901212386,1431.3893021870497,96.04464215550796,480.32637321871323
48.80378851570015,-12.45663501329173,1342.8716179965747,11.160670411869564,437.28366410494914
102.01151689747688,-44.64917360973828,2325.5723078817173,22.98171396669796,443.8812398644348
27.387508010716346,11.634236778088152,1580.306721808476,9.300872769298646,294.46169934847484
166.03851372781585,-30.59953291756001,950.1513660756482,35.10037690993975,473.03911907794065
197.3952583962936,86.57353802532663,774.4745029754349,45.115391518216256,437.53418014025493
139.31777072807847,84.52902792071441,113.24195090230016,31.616718745210008,440.64588691445215
415.225067030205,0.4743639944190931,1749.585485649138,86.20628768688579,481.6644796703983
181.5928967133267,-34.4232011963483,689.8842462031026,34.547859541572144,525.6270551141157
144.06258229525346,47.42648279132783,444.4017660491493,31.35282194358204,459.4884076287852
273.634561163333,-92.65741130338668,1961.489891483033,58.0793388766098,471.1392492684406
74.75749136250751,-5.046198791269745,2043.6277734646465,16.961086358475576,440.7588628611083
402.0875054732496,-32.7353211459333,2256.464676772998,82.73635172314064,485.9865066551988
41.90256862148656,84.10717702051093,1510.7306890157745,14.832356626815027,282.50782849794757
493.5090336172561,-97.5993945454635,2682.16381561166,98.69182140291257,500.050588389173
387.2611608018455,10.562975143669815,2809.0282601946838,82.93595882018516,466.93999359369906
103.36426235941532,48.13271621332521,2422.1128193774684,28.48219412374626,362.9083556917343
7.733447976183188,-2.996402495191745,1906.7804460245616,1.7900801597425846,432.0168532170797
408.6534070851429,-82.91939396745568,911.162860773566,81.48138038526695,501.5298036838776
354.8943852045705,94.49227800558045,2948.834764860664,82.86632607019885,428.2733433891199
365.8585481802887,3.602086275219591,822.408501575815,72.51088778084409,504.5567077954618
386.7788216095431,22.837248863802277,607.9707659712932,75.17541375113653,514.5017530464814
41.652102608374726,-52.678043458498536,1326.4623413597485,6.395298739186714,651.2925245095212
182.4405356294149,-3.3003829786392345,170.5217121371654,36.17879847837112,504.2747224966132
62.35518446493921,-14.170101608335628,2935.4833940153726,22.794082397983352,273.558651654501
432.2361958084188,-85.02083159960326,1765.3006692492745,86.81331285015071,497.8916039692044
313.5325727796412,-78.76792929050656,1670.856274992526,58.49465134302505,536.002122554795
168.79452230206135,67.4945039237549,1967.38883969916,39.689096326196456,425.29192631339896
36.4613833915817,-52.036009558681954,1491.07094333162,7.566193214499515,481.89865574287387
158.9362492492528,-61.00834570027389,96.19055128362474,29.436580776000312,539.9276854152631
165.9657444032398,0.9822902500278444,1836.9338665211903,34.28663340557088,484.05377815914034
366.1550582773417,53.749426272502575,2148.521630869292,79.94554577487793,458.00557708169674
320.5909483208305,-87.61069628420242,1250.2471818721594,60.80287093847921,527.2628469224861
444.1703075752816,15.361583927651168,2271.886716213579,91.93839701866142,483.1173067821979
238.7463879551649,-76.15791143188532,681.0038980152618,45.82258110886715,521.0234390505884
64.19915173945935,-92.70778983487632,663.8297731985521,11.079854749430805,579.4223226866525
358.05616967538253,-89.45120956755652,484.2509630627218,69.78925793674736,513.0534128904227
381.5885990653642,66.83282164168827,1115.9842793674857,83.04010215615999,459.5232774976272
282.83221279690065,-76.40550327438768,2541.03610616725,56.83350054171473,497.65052319680206
386.62875407750766,-90.9697271175416,2483.736186447193,79.17383635544587,488.32893778414706
249.42882020037345,-12.420022571417547,1148.4726238905114,52.17981703549341,478.0178129614917
263.75275054408706,68.79869438840495,1767.3562079407095,59.99308101002311,439.6386151596742
216.63280408748207,-47.518324702139616,2162.448949424747,44.05215623783533,491.7643597691171
17.582467738327118,-15.65747649481672,723.620323884069,3.187108116009669,551.6746560935862
58.406256361685706,-92.01549348724976,504.4232576842412,8.237096985592245,709.0635992734558
20.55744691493345,-10.18429717302483,2916.287979636933,14.314599417580318,143.6117512983706
320.0231535755713,15.52261612742673,1852.6719396288556,69.08859036092609,463.20695197823045
160.6062106327817,14.181410750428952,2944.247165500992,37.49642999057921,428.32400490695574
256.74249212652785,-33.51466156512697,1013.2679613966872,50.034522379903706,513.1306943976108
454.245404593416,-36.8933638673729,2109.095099922394,92.23906969984697,492.4652927133432
128.3996534286931,-78.67527621268042,667.8109096237132,27.43637558945016,467.9905806438419
208.1395469026367,-26.640335870746327,783.6005138217388,41.064580322741584,506.85906264423437
378.9978135788091,-80.10106622540707,1535.706363808872,76.67966320132977,494.26118706822456
118.25509191835312,53.319188942410335,958.8543765242136,27.48283009289685,430.28717027551346
43.10505536525253,93.25485954963716,502.8646915217534,14.81185251613513,291.01731412931986
148.42696919231517,94.01489133334138,788.6421059679781,37.5469131650835,395.3107104696527
84.80453719073219,73.01421987507877,107.24518339759392,19.68230309907572,430.8669405396698
465.2003379095737,20.15842986792381,2113.27086443246,96.99230749587032,479.6260135674994
405.0195878843864,40.173139448776,1476.349971257585,89.28301388074192,453.63565843037463
318.5348594726596,-42.95883946391719,282.72919921357686,64.09367410955481,496.9833043557317
436.3729921429203,26.15408403452413,515.0819793854736,91.19381122646269,478.5116295438843
402.81767806506167,-8.870090112024513,307.603614337932,82.30979092233281,489.3921774690922
97.35217914858774,-3.5965320446134967,1837.7784248276291,23.88531705376426,407.58169100060286
446.816704252539,51.5553120750316,282.6310908374814,96.54192026228448,462.82143864409386
271.9744097482471,-43.61632888054967,2262.846999105648,56.827576107587554,478.5958303647116
404.68287680621097,-36.392077661096025,61.53275796117352,80.39456172851159,503.37095955918613
448.5651934621292,84.92835822572732,748.1273639876763,92.55388547449954,484.6530117697954
162.4117201110726,-88.75514102980554,2672.0000276757214,31.738665652893207,511.71565272236836
59.4757026412,-2.8731403173319165,2155.593954366738,13.661033421436796,435.3675216683912
117.82790545826111,82.56016008157235,218.9049987770632,30.679526260317267,384.0603810452796
216.41835536999687,22.072601563631395,2463.3783134555392,44.20897747505053,489.5348585977435
409.9173091316341,9.281414842426416,1479.1053646206144,84.60112325218394,484.52939319697776
431.06163871189,-50.05116415412896,2540.349081506488,82.80305449236329,520.5866394115277
8.441304612939398,-31.34490218711035,1802.2193233511805,2.062878668970942,409.2002472035985
257.81991477589503,70.40968316093858,2045.4990960985765,58.19356740595936,443.03851141714466
211.6184465586456,11.843626353691633,2980.5046811871243,51.64662217937604,409.7430531345588
114.94336618301148,2.9484387513559795,697.0066377720545,25.323364328157115,453.90243055187443
64.33335683017299,-80.08405729199421,1871.836724284165,10.939858903345284,588.0638626015605
172.11950984479583,-96.79436870897536,1380.964170172195,34.47803931331843,499.2149010582171
471.740303436697,92.73703773740982,118.35585876807431,99.25728880080555,475.27018835202
164.98545135027385,-24.60276654263167,43.4119245085951,31.92890950935488,516.7274857975798
261.80135776296623,20.642612419900857,357.685733453576,51.702430624951454,506.36179885249265
352.99438465311306,-84.056985362543,1947.2752216156443,68.31055067792047,516.749434970093
184.9966531777505,36.6228571446093,1701.4892637401765,40.58325742036987,455.84476194583516
486.0321309468756,86.51334174119219,1660.2886834911824,104.94559318972549,463.1277180626387
481.411410996345,15.133050599483935,95.57028758478026,97.38584675837411,494.3340608731206
129.63223643355525,-74.77693552491789,1407.9089890800212,28.09160381567329,461.46256826115734
251.1380104167308,16.344305494695348,2773.8684535275856,57.36266460101177,437.80743478973807
153.93476335930097,53.26944262093048,1192.77560793194,30.420844631426377,506.01738782846957
145.99604471684646,-18.716692685196264,1874.767409365369,32.538193103583595,448.6913094776832
23.25903894049373,75.96754958829356,2339.456026869431,10.229064608917223,227.38187536930386
306.73434532004893,29.736590671472896,2351.7758374256628,65.60530842321168,467.5450092259971
253.82611649828644,79.8497836578405,1557.840247185814,56.24905403346828,451.25401815159324
30.48198186874473,24.70106224946744,2573.855836207009,11.152484511611734,273.3201004404671
142.92999979712266,-73.74240559903515,1174.134280091241,24.49684945557465,583.462783882997
454.5916135534936,-38.06165777896218,2666.079644354395,94.75436311736398,479.7579748284842
123.58313588015136,-59.64101034950862,720.681499186636,20.354335086746197,607.1587961653584
76.72296168515543,81.76529954337246,840.6492209717131,21.827490970642828,351.49693470653585
247.2791163373937,52.08001345749653,159.3618725970033,56.85248983967083,434.9486135695081
492.8969747847473,35.2796737820012,2386.7455096268486,102.4581515474351,481.0715080649787
124.8173593981927,-39.80673607367567,1251.1657086981168,24.906445884672557,501.1448039441284
337.7070959659099,-63.1910455899573,687.3498417341971,60.70965187212757,556.2659075647817
382.0017095877152,51.29021759778237,695.370832849739,79.75372387719138,478.97664336770004
122.63058427623784,-5.168410824184065,2704.1998236877,30.96153026667673,396.07404162520567
365.4670925628705,-54.842089569874176,2501.7498013831105,76.79609209956115,475.89282549568554
187.05265069603035,23.32439563305502,1660.59265607155,42.05266269357012,444.80572385879105
317.99138614382184,-91.9332295723096,1848.3324012471635,64.47680740216117,493.18723887864707
318.5972068266429,-34.7659491743493,1422.976711650873,69.91920640179845,455.664792583298
270.20846861700545,-6.288601081773066,1174.999628636427,59.501872301460494,454.11759019618796
49.69343617693211,-70.40833317811882,2746.4306436549946,10.866090004971198,457.3258288326117
418.4747353166728,96.93089551816792,376.8381105609062,86.39296008743129,484.3852264040595
163.78613216100925,-58.18052708207715,1255.3403691486835,31.546577983247754,519.1882690033287
97.32666264792783,-73.92937399134689,1033.685723963626,15.94226974671078,610.4943912895988
25.183695069608135,-59.29302522262072,1494.452160753445,5.963687170026748,422.28397217379825
297.4920068781797,53.81222663194484,1372.8956236355252,62.57241687564525,475.43633717937956
340.3943591119298,-14.89886814563144,1556.6685949532443,70.3016207398302,484.1913394452874
13.210975319288796,13.083187950507607,419.7569316809823,5.811896433817725,227.30920052907337
258.4860638581441,-95.79816860272786,1539.424504539831,49.78476160493774,519.2071941798895
117.11540872297928,-93.11373828533708,727.2564416616326,18.329280068156677,638.9525845395478
324.3605312526777,-10.834890034596768,552.9940469645737,67.78597795790623,478.5068254884502
91.31138235747076,63.331048640324695,194.5026563585737,18.059872326719884,505.6036981079542
347.0141803607207,77.04777574151305,2287.957676268423,77.1755501000017,449.6426392958267
196.433996418766,-82.65868648087195,1282.32576256968,37.6351964380863,521.942264183262
468.6813444246836,7.672620420204552,1879.931049935275,97.91157932261676,478.67815805563464
73.07286735226666,82.64593725585411,2182.78002991423,23.47342250523066,311.3004391923828
173.82784376987797,-22.40544912042273,2037.9499959406603,38.94207592945477,446.3753911958226
61.16939301409159,65.91316628567373,1411.5021572690468,18.2817263535494,334.59308946616824
462.7233410478886,-73.26086912011276,1163.6955868551895,90.47289936299512,511.4496653758727
439.2829799235856,87.07889793355974,1127.8797289219913,93.6511216499197,469.0632340375842
132.681105719002,50.28466350626053,1920.146390790169,31.667715496617063,418.9790884447468
331.6921027869186,88.26687855738032,1484.3830648256203,75.29561726355772,440.51980027721225
409.5249890996018,35.32344671050129,2547.396743965532,87.47290668442346,468.1735232339398
279.8244017417339,-27.319213600114598,2624.1059529801364,61.54067379231782,454.6983068239735
267.1770362862232,87.6362345049445,511.6811340195554,58.87857941505072,453.7762951154467
124.71688399572358,-44.88664473816431,408.70095463717695,22.4739368577986,554.9400836393559
51.08587006392011,-33.56549558765349,1891.2027781079985,13.558119221105615,376.7917159512501
449.12180018689673,40.161683600348056,903.6772441868384,92.1848908563242,487.1967586172886
450.7069382958486,53.063259905077246,55.71215629529658,94.1823430484706,478.54717105932895
318.3852213502676,85.88069676983076,2665.928008088865,73.72838736710636,431.8353251983834
172.81974656910683,-59.0395181887581,680.7023017314248,31.780728629662477,543.7878677451274
177.85873943326715,59.5996070438448,2787.841955057427,45.18468177962965,393.6261857518496
364.34806104076847,47.7092106793927,2152.303352634761,80.65285889877013,451.74847614276496
449.0695786765257,-87.24108874928042,2287.960469734453,92.34282144892994,486.3069718146775
444.10778001123305,-22.55537175795861,604.3844873794812,90.83485041392623,488.91783053252567
391.0383951995238,-43.44690858798028,702.5832768504388,78.42304820565919,498.626875831263
322.80566484637245,-39.10191512919392,1563.8032614721974,63.47846183334166,508.52786208631915
46.64928267254917,96.58937591094016,516.2995579495865,20.08909842230413,232.21192754352938
85.00621347683382,28.55548269598557,916.2950780490968,17.45437456412062,487.0195329231298
449.7843233209042,43.53523155869991,964.3874338434134,95.96092745836728,468.71610689261365
305.182384531497,95.32352746300182,478.8897997582922,67.62300051273868,451.29967942491305
9.552540550231676,-24.559643508472263,615.5485001854822,-0.4346618099685428,-2197.6949276779133
55.22841371868589,60.36803369056119,2365.6555260247696,18.546793602557784,297.7787692157708
333.43337570848763,-13.09380733910092,501.5875636418051,66.87765412953681,498.57217638443655
7.50548400387825,73.90673436299596,85.37217553176745,7.97834330161003,94.07321445247464
84.59998545166184,-63.86849173773936,1888.0648278868152,16.07608035865861,526.2475899860509
276.62322573646014,89.53723541285592,2927.94935817735,65.13351562144082,424.701819174337
347.4881228578832,-56.24565831782407,993.641443869364,64.00048533338163,542.9460746239668
327.72082345378726,-34.75589860381369,355.9671095887569,67.98782956599143,482.0286594613079
116.0133081829771,51.23844682135609,1711.1619761025925,27.04597144382827,428.9485715975295
357.52871456703025,-21.248971686918665,2719.0626332869388,76.53524132411235,467.1425978170807
122.43829831091604,21.64227535328933,2352.1853394854365,30.071328449374818,407.1595922908472
166.07285058883753,-11.085299786114303,1867.547605238148,36.19939840537141,458.77240480381846
374.5132455334219,48.47398741795638,945.169489822798,80.83641142696956,463.2977131496866
326.56828502837124,-54.33374952627783,1625.6405198286598,69.19077548962494,471.9824033152218
425.36558819461806,-88.3084025526246,273.73452391276606,81.7081538990019,520.5913582632223
330.51838168867,-40.01412050538675,2036.8362728420095,69.48679889340973,475.6563648811531
286.31275865105846,-5.13826702631394,2175.2880566929525,62.01399756573599,461.6905374428759
51.36901007490577,-66.39598956146429,2895.0948687297564,14.779255122228706,347.575095294514
187.0193225144196,-29.04054206872226,781.1920762352149,36.58838879294558,511.1439139142356
136.2751720024541,-20.00339634128629,55.369257129067925,28.51638420651747,477.88377031092244
125.77487347264638,-88.5216312623453,1636.825393281452,26.223543649269683,479.62577123381703
486.6402246024605,16.661449636840914,2120.3715131904432,104.56693444608088,465.3863357287123
199.5833737100464,76.8686855942575,2371.222427648964,47.18225814234713,423.00513279358256
446.5630448126711,-69.65141740938952,581.2167990744318,86.65579642173924,515.3296873983173
317.4136198686451,19.5616026803028,785.258607111071,66.51025529952717,477.2401164890757
398.431595253116,32.947840982169254,1537.7727758018889,81.66757256167743,487.87001101595166
253.80536108707008,-16.133063916142333,991.8024299100056,55.12786429759895,460.39396650111905
290.56742289004774,40.219517472854,2581.5344597623352,65.26297630417257,445.2255158204766
248.7962584403376,-17.853691301797596,1421.2804612161608,52.27698382061941,475.91930570065875
101.64527896003204,0.9274575954869846,2398.735932306009,24.01889165693837,423.18888153471323
362.6137970544451,-98.5293910891146,1741.8592814470612,68.42625330059337,529.933730934382
143.98231940822362,38.34402282693776,2319.270424851336,34.144146101744745,421.6896184170973
17.03640338356965,32.26853578894489,998.0189595909716,7.455153760610295,228.5184709882498
324.50878647404807,-92.31982453473108,2494.2498657909337,66.62112342516231,487.0959386306048
92.66978630648924,-26.34997852097338,823.7169466530647,19.18747530976075,482.9701918070885
470.52699925469256,95.80636815833348,1638.2964240098725,102.86575913935884,457.418487153961
477.1946456162808,-15.852687486276636,642.0213395216226,95.2562846786228,500.95870023300597
457.857873159122,0.3890810263683448,1426.57956487858,95.43668494539084,479.7503951662923
188.22855662644497,81.98603163194372,954.5256285261096,46.61972989671021,403.7529969467446
12.651025181789375,43.45237517315127,800.1102919116428,7.712623263716699,164.0301198336099
464.5176884809241,16.41402622484472,2900.9550540841124,101.14523289210116,459.25811350541676
216.9511534170706,59.560936268214505,480.2223164601919,47.9167549283585,452.76679053379036
483.4941354266164,72.87325329119466,2361.9775123721856,102.06013463542818,473.734565561489
481.9918886591802,-8.622385652546626,2952.4948784496446,99.7829151448455,483.04049642117366
427.2396804563433,-4.978327013632921,59.70445122023349,86.22818024435517,495.4757009200737
150.7522015744449,-22.78981286963284,2097.082242126285,33.18323605173973,454.30229088986414
195.623375657953,93.34122800369212,758.7354166688614,46.1888931380586,423.529039921426
426.3126524008442,39.43325085807007,121.46347298491334,90.8299668047303,469.35242563431433
161.87639255235743,-83.35538675838555,1208.6687368698924,32.07691864475066,504.6506939931659
88.89890960961579,72.5919246626037,2805.653430512625,29.53845742756424,300.9598921257766
280.6166249168833,-3.888011832746386,35.29528310099306,56.1888777368828,499.41667500627875
468.3966132095866,-86.24921871550251,1763.657075789345,91.279744502752,513.1440888240708
349.5347493541116,9.94345103266221,1504.189435785973,73.29676897559871,476.8760673072445
287.18027919423565,-16.567144204859588,2620.1524931131426,60.23849998739216,476.73876217758095
53.10236441653043,75.54988097252499,252.00514356187696,18.018567132600985,294.7091409974123
309.428577216089,-59.20107927812253,2044.578089659951,64.59559981170251,479.02423403154336
495.0766558016104,65.29292189843659,2040.329095299832,107.40166043910013,460.9581023026486
74.3415875420794,11.53773823709055,2007.2400505868495,21.931570925900317,338.97064552856506
261.57317792004966,-89.07793935730619,2827.003484805111,49.4746327567084,528.7016059448813
439.299670604338,94.36906026509692,2469.262587020641,98.69318821084904,445.11650557464424
371.6804657883312,2.523048820639985,125.91817873051802,72.09279038755054,515.5584404352803
350.02279179265764,-41.8246291536835,1413.2485521135395,70.7253126081431,494.90455239409863
352.7296215736191,-6.118631602148383,1193.8591686040004,72.00429588688998,489.8730238647352
182.9481198537788,71.5715567034978,930.4416632724062,43.35255835666937,422.00074641185273
150.3279629109242,-39.0193751229873,1354.010175462292,31.27901875488197,480.60319311474984
405.6337719618642,-61.46472070265994,1152.5825547779325,83.04891781401929,488.4275227646496
406.0061303661945,-74.1857506138237,1297.001699635996,78.88214761995448,514.6996406871266
434.2007976971513,-40.42812032195775,2937.7855968259278,92.1125534962508,471.38069808782836
457.0540735154533,56.00961740800869,265.8989242487423,95.06753985578624,480.76775123116323
258.1144874361642,-5.674726960947666,2766.6926095161893,53.60196581807474,481.5392187521735
253.2505658701638,-54.50367926129201,1440.71014041308,48.969116574748256,517.1638444479447
400.1561135885537,-66.76300007805017,1871.2267364986235,80.13577011976113,499.3476857969035
326.73214573499376,-33.45410469792418,2490.5488998530814,70.87940661159217,460.96907600459144
352.4736042425632,87.98487457714177,1081.3890874477663,77.98418886737949,451.9808558142248
398.91737137087,-31.394657481995125,1291.265724263901,78.46127120084063,508.4258325993016
445.5526441996953,97.62481519092708,1228.5554408361418,96.16824802506338,463.3053563412898
172.3076026415102,-2.953908846928769,1124.1930676072795,40.59782411875623,424.42570847510996
190.9135615567723,-64.16721634196983,2776.5879649406847,40.74997409381905,468.49983540414087
51.52106022123016,78.22801835870189,2486.7896735790364,18.534541159194408,277.9732164865175
291.2486697931061,-7.928925373034616,326.9999695889283,59.490766910659794,489.5695330848374
22.79142552938733,41.93426870090488,324.3700574312881,8.830524814949227,258.09819922371594
235.47101897556777,96.74231664183034,1283.6085445589736,53.586200021362906,439.42473786477467
273.60909418025045,-89.9649299360052,295.9721301984272,51.82066614838956,527.9922365273443
146.83791980350077,-80.66108804248657,1857.279285813359,28.39130913686093,517.1931984385269
297.46246398166033,44.09134829255123,431.0748217852017,63.997865058188914,464.80060500642935
20.097623719829468,-43.6349993409056,1567.1197919004032,5.311400676663988,378.3865112667886
23.487353430861138,-63.13972060998019,21.659841011153254,2.547739991801309,921.8897338992216
412.18727752653086,-92.1276240360541,949.7890452379402,78.21228530164434,527.0109113125033
183.29436749857516,-95.63065760275964,2031.5721710179664,34.29791219346726,534.4184405880172
67.89495376268297,54.89712062395819,1452.1168206835453,21.119075034420383,321.4863986799901
263.51041372712814,-73.11331452609,2934.8084579969645,54.75724117234408,481.23391187249547
386.1468087838124,-6.455876805769819,2622.3113881986324,82.72126017706998,466.8047947495496
111.83140861093736,21.1793630358966,1077.2123371294535,24.966883694068176,447.9189713112138
313.33078553040514,-14.329639886230751,136.4596244168238,64.02004790863043,489.426040382837
47.24699517191516,-94.57866953275338,2536.8789003450565,8.578603398376162,550.7539278579834
30.58245197846081,56.70030051758178,2733.702930944014,14.147708803657515,216.16540460992897
268.02054262623324,-97.8973550916693,2461.8821802571106,55.20499075658367,485.5005660774782
272.6143851970027,52.37797887549681,383.84982275929457,60.2554110270225,452.43137595517265
320.5278012416122,78.66089875762455,2993.7454032368632,72.97857741062404,439.2080698396165
364.41521019271744,-13.432015788565536,775.7526646583215,77.68231454234362,469.1096195313277
488.04677933395465,7.10849461955965,2172.6147384251103,102.93649346200638,474.124154534263
260.5686724090917,-4.603321476469247,2724.1046290071645,55.24592114239174,471.6523265808126
164.86345410591676,-22.158276275312232,707.0613429921283,34.01700379058193,484.6501329772066
398.61716641050833,77.48490707407205,2724.775664031198,88.28123153490075,451.531044005566
139.06196437472673,78.78670213399809,928.444737584601,34.4767544311808,403.3499285795852
222.29085324928988,-32.83672707169309,2929.2396671521683,48.58910113525698,457.49118229312603
43.835908764421646,23.013950802939604,843.7800611414237,11.753986795694448,372.94502304936213
17.54861799065147,85.38151242917283,2860.3074742735057,11.676227414963655,150.29356115625205
481.5109652655729,92.41169978827033,160.6339526780247,103.22416840931687,466.4711498146711
418.81015965354186,1.79180808440951,2127.816035009439,85.79499967064567,488.1521781703971
349.5072320163805,-9.435038943134645,1596.333401511011,70.4048314683314,496.4250673245222
207.4317074850636,-44.26113681429485,1433.631231368192,42.87526781732933,483.80270968528816
90.78068843506864,91.774374638082,670.48294276752,27.29151079880881,332.6334298760438
82.4363361221876,-71.43713910542652,2116.787369329476,16.443798813696333,501.32172654365553
128.87023459147468,15.965915209545004,572.4284743389213,29.11914427285796,442.56188775298256
276.8671990295296,-43.48994649627223,1658.5253879543047,58.66267361072802,471.9648491760817
358.7249817365309,-44.19834193044068,759.7360891207525,72.68392030361379,493.541047645851
331.797701475277,-19.006282524762312,2866.8641393440685,70.52053786915805,470.49797335761355
143.5672789882417,99.7585871631309,85.89358150695847,31.69107888443065,453.02111522234776
477.6583139282811,-89.00673863203559,599.1848403337096,87.86460040337916,543.6299849261147
370.2589737644054,15.708363640706295,726.9318191623431,75.76539557431632,488.6914018699051
279.4052559931433,-83.48556839294457,1242.2034773034493,56.54735447071268,494.1084487654581
307.8017693860044,-69.09583400189621,698.1907256101606,57.25361165880252,537.6110964323437
212.702030901756,-12.08741164542026,1474.0472708063558,46.284549834730434,459.5529861719672
127.62683980307294,2.0920262692882545,2617.396569775617,28.96445735352649,440.6325940973794
181.20647593237447,-48.2415183270952,2136.190264227512,38.31374495134884,472.9542261203445
380.1338246798627,-36.708573825116765,1739.885941605333,79.0866913562374,480.6546059280584
12.124776871729155,-82.60659594881339,267.0095339480389,-2.490346228875616,-486.87113185878
62.45595705092354,-39.3560432311499,2081.976325167827,15.028311260356697,415.5886577600812
27.77130780076761,93.3116878761088,499.2428529328196,10.388148986373944,267.3364411426427
25.160757147890216,88.94147633449634,2359.102157885094,15.607726879949402,161.20705687266474
428.45298908544856,-33.024341972603,750.1702755304595,86.01035560648975,498.1411669144645
353.3106403931117,14.170787255752316,1251.1461849627026,73.9859751601939,477.537316536176
239.716045398226,81.91907822218886,1051.4106069537838,57.25868412494616,418.65447846327254
53.42790952224573,-98.76323547182066,2576.44174402457,12.22491590364386,437.04112112804444
248.349858182832,62.13671406751837,379.6333761402244,52.15537035997019,476.1731274627151
239.36852653638,89.67391055778378,1696.9346471543658,55.5795423278784,430.6773976731975
